date,Temperature,Humidity,Light,CO2
2/14/2015 12:36,20.46333333,34.96666667,31,505
2/14/2015 12:38,20.39,34.925,38.75,506.5
2/14/2015 12:39,20.39,35,45.33333333,505
2/14/2015 12:40,20.39,35,26,508.75
2/14/2015 12:40,20.39,35,35,508
2/14/2015 12:42,20.39,35,33.25,505
2/14/2015 12:42,20.39,35,45.33333333,505.3333333
2/14/2015 12:43,20.39,35.09,40.5,504.25
2/14/2015 12:45,20.35666667,35.09,47.66666667,500
2/14/2015 12:46,20.315,35.09,47,499
2/14/2015 12:47,20.35666667,35.16333333,70.66666667,501
2/14/2015 12:48,20.34,35.2,90,503.5
2/14/2015 12:49,20.39,35.2,116.3333333,497.6666667
2/14/2015 12:49,20.365,35.1725,88.75,498.25
2/14/2015 12:51,20.39,35.09,97.75,501
2/14/2015 12:52,20.39,35.09,90.5,499.75
2/14/2015 12:53,20.39,35.09,103.5,499
2/14/2015 12:53,20.39,35.09,89.5,496.75
2/14/2015 12:55,20.39,35.09,113,497
2/14/2015 12:55,20.42666667,35.09,104.6666667,496.3333333
2/14/2015 12:56,20.4175,35.0225,148.75,494.5
2/14/2015 12:58,20.5,35,98.5,499
2/14/2015 12:59,20.5,35,214,500
2/14/2015 13:00,20.5,35,189,495.5
2/14/2015 13:01,20.6,34.8725,183,492.75
2/14/2015 13:01,20.6,34.82666667,131,494
2/14/2015 13:02,20.625,34.79,156.25,497.25
2/14/2015 13:04,20.625,34.79,201.25,498.75
2/14/2015 13:05,20.7,34.845,287,498.5
2/14/2015 13:06,20.68,34.736,207.2,495
2/14/2015 13:07,20.73,34.62666667,159,495
2/14/2015 13:08,20.7675,34.59,222,497
2/14/2015 13:08,20.82333333,34.62666667,180.3333333,502.3333333
2/14/2015 13:09,20.79,34.5,114.5,498.25
2/14/2015 13:11,20.79,34.5,100,498
2/14/2015 13:12,20.79,34.5,84.5,497.5
2/14/2015 13:13,20.79,34.5,74,494.25
2/14/2015 13:14,20.79,34.545,57,500.5
2/14/2015 13:14,20.79,34.59,48.5,498.5
2/14/2015 13:15,20.79,34.59,44,498
2/14/2015 13:17,20.745,34.59,39.5,499
2/14/2015 13:18,20.73,34.62666667,56,504
2/14/2015 13:19,20.7225,34.6175,45.5,499.25
2/14/2015 13:20,20.7,34.7,40.5,495.75
2/14/2015 13:21,20.7,34.7,55,496.6666667
2/14/2015 13:21,20.7,34.7,37,496
2/14/2015 13:23,20.675,34.7675,40.5,498.75
2/14/2015 13:24,20.7,34.79,50,496
2/14/2015 13:25,20.7,34.8175,53.5,498
2/14/2015 13:25,20.7,34.9,42.66666667,498
2/14/2015 13:27,20.65,34.975,47,500.25
2/14/2015 13:27,20.6,34.96666667,56,503.3333333
2/14/2015 13:28,20.6,35,51,503
2/14/2015 13:30,20.6,35.0225,65.5,501.5
2/14/2015 13:31,20.6,35.09,64.25,503.5
2/14/2015 13:32,20.6,35.12666667,58.33333333,503.3333333
2/14/2015 13:33,20.6,35.1725,60.75,507.5
2/14/2015 13:34,20.6,35.1725,68,505.5
2/14/2015 13:34,20.6,35.16333333,68,507
2/14/2015 13:36,20.6,35.145,77,512
2/14/2015 13:37,20.6,35.09,57,506
2/14/2015 13:38,20.6,35.2,74,506.5
2/14/2015 13:38,20.6,35.2,75.75,496.5
2/14/2015 13:40,20.6,35.2,59.5,497.5
2/14/2015 13:40,20.6,35.245,78.5,496
2/14/2015 13:41,20.5,35.29,81,503
2/14/2015 13:43,20.55,35.29,81,504
2/14/2015 13:44,20.5,35.29,61.25,505.5
2/14/2015 13:45,20.53333333,35.29,60.75,507.5
2/14/2015 13:46,20.525,35.29,50,501
2/14/2015 13:46,20.56666667,35.29,54,501.3333333
2/14/2015 13:47,20.5,35.32666667,52,498
2/14/2015 13:49,20.5,35.29,54.5,502.75
2/14/2015 13:50,20.5,35.32666667,44,502
2/14/2015 13:51,20.5,35.3725,42.25,502
2/14/2015 13:52,20.5,35.4,47.75,502.5
2/14/2015 13:53,20.5,35.4,37,509
2/14/2015 13:53,20.5,35.4,37,509
2/14/2015 13:54,20.4175,35.3175,37,504
2/14/2015 13:56,20.5,35.4,23.5,509
2/14/2015 13:57,20.42666667,35.36333333,19,508
2/14/2015 13:58,20.39,35.3725,33.5,505
2/14/2015 13:59,20.39,35.4,38.33333333,502.6666667
2/14/2015 13:59,20.39,35.43333333,31,502.3333333
2/14/2015 14:00,20.365,35.425,31,503.25
2/14/2015 14:02,20.39,35.5,31,508.5
2/14/2015 14:03,20.32333333,35.5,31,510.6666667
2/14/2015 14:04,20.29,35.59,28.66666667,509
2/14/2015 14:05,20.29,35.59,37,501.5
2/14/2015 14:06,20.29,35.59,37,504.25
2/14/2015 14:06,20.34,35.545,19,503
2/14/2015 14:08,20.29,35.59,28.66666667,502.6666667
2/14/2015 14:09,20.29,35.59,32.66666667,506
2/14/2015 14:10,20.29,35.59,31,506.5
2/14/2015 14:10,20.29,35.59,31,505
2/14/2015 14:12,20.2675,35.5675,13,507.25
2/14/2015 14:12,20.29,35.7,13,506.75
2/14/2015 14:13,20.29,35.7,31,505
2/14/2015 14:15,20.2,35.59,31,505
2/14/2015 14:16,20.2,35.7,31,506.6666667
2/14/2015 14:17,20.2,35.7,31,511.5
2/14/2015 14:18,20.2,35.7,31,511
2/14/2015 14:19,20.2,35.7,33.5,506.5
2/14/2015 14:19,20.2,35.7,19,506
2/14/2015 14:21,20.2,35.7,37,507.25
2/14/2015 14:22,20.16666667,35.7,37,504
2/14/2015 14:23,20.16666667,35.73,37,507
2/14/2015 14:23,20.15,35.7,47.75,510
2/14/2015 14:25,20.1,35.7,40.5,506.75
2/14/2015 14:25,20.1,35.745,40.5,506
2/14/2015 14:26,20.13333333,35.79,39.33333333,511.3333333
2/14/2015 14:28,20.13333333,35.79,37,509.3333333
2/14/2015 14:29,20.15,35.79,37,511
2/14/2015 14:30,20.1,35.79,19,508.3333333
2/14/2015 14:31,20.1,35.79,19,516
2/14/2015 14:31,20.13333333,35.86333333,32.66666667,510
2/14/2015 14:32,20.15,35.79,31,510.5
2/14/2015 14:34,20.1,35.878,31,508.6
2/14/2015 14:35,20.1,35.9,31,513
2/14/2015 14:36,20.1,35.86333333,31,508.3333333
2/14/2015 14:37,20.1,35.79,31,506.6666667
2/14/2015 14:38,20.1,35.9,13,509.25
2/14/2015 14:38,20.1,35.9,13,510
2/14/2015 14:39,20.1,35.9,13,511
2/14/2015 14:41,20.1,35.9,22,511
2/14/2015 14:42,20.05,35.8725,32.25,505.5
2/14/2015 14:43,20.05,35.925,28,504.5
2/14/2015 14:44,20.05,35.95,37,505
2/14/2015 14:44,20.05,35.95,37,508
2/14/2015 14:45,20,35.9,37,506.3333333
2/14/2015 14:47,20,35.9,37,513
2/14/2015 14:48,20,35.9,45.33333333,511
2/14/2015 14:49,20,35.9,26,511.3333333
2/14/2015 14:50,20,35.9,35,511
2/14/2015 14:51,20,35.9,33.25,504.5
2/14/2015 14:51,20,35.9,55,505
2/14/2015 14:53,20,35.9,37,508.25
2/14/2015 14:54,20,35.9,37,506.3333333
2/14/2015 14:55,20,35.925,37,508.75
2/14/2015 14:55,20,35.9,37,512.5
2/14/2015 14:57,20,35.9,37,514
2/14/2015 14:57,20,35.95,28,508
2/14/2015 14:58,20,36,19,513
2/14/2015 15:00,20,36,33.5,510.5
2/14/2015 15:01,19.9725,36,26.5,506.75
2/14/2015 15:02,19.96333333,36,13,508.6666667
2/14/2015 15:03,19.945,36,26.5,510.5
2/14/2015 15:04,20,36,24,513
2/14/2015 15:04,19.945,36,24,513
2/14/2015 15:06,19.945,36,24,512
2/14/2015 15:07,19.89,36,24,514
2/14/2015 15:08,19.92666667,36,24,509
2/14/2015 15:08,19.92666667,36,24,506
2/14/2015 15:10,19.89,36,24,505.5
2/14/2015 15:10,19.89,36,24,506.5
2/14/2015 15:11,19.89,36,24,509.5
2/14/2015 15:13,19.89,36.09,24,513.5
2/14/2015 15:14,19.89,36.09,24,513
2/14/2015 15:15,19.89,36,24,512
2/14/2015 15:16,19.89,36,24,509
2/14/2015 15:16,19.89,36,14,502.75
2/14/2015 15:17,19.89,36,20.33333333,503.3333333
2/14/2015 15:19,19.89,36.045,26.5,511
2/14/2015 15:20,19.89,36.12666667,25,517.6666667
2/14/2015 15:21,19.89,36.2,25.25,518
2/14/2015 15:22,19.89,36.2,44,519
2/14/2015 15:23,19.89,36.29,47,509
2/14/2015 15:23,19.89,36.29,62.5,510
2/14/2015 15:24,19.89,36.29,63,510.5
2/14/2015 15:26,19.89,36.29,52.25,508
2/14/2015 15:27,19.89,36.29,57,509
2/14/2015 15:28,19.89,36.29,48.5,511
2/14/2015 15:29,19.89,36.23,37,511
2/14/2015 15:29,19.89,36.2,33.5,513.5
2/14/2015 15:30,19.89,36.2,31,518.5
2/14/2015 15:32,19.945,36.2,31,514
2/14/2015 15:33,19.89,36.2,31,512
2/14/2015 15:34,19.89,36.2,31,509
2/14/2015 15:35,19.89,36.2,31,510.5
2/14/2015 15:36,19.89,36.2,31,511
2/14/2015 15:36,19.84,36.245,13,512
2/14/2015 15:38,19.865,36.245,17.5,510.75
2/14/2015 15:39,19.82333333,36.2,13,513
2/14/2015 15:40,19.815,36.145,13,511.6666667
2/14/2015 15:40,19.79,36.1725,26.5,509.8
2/14/2015 15:42,19.79,36.09,32,513
2/14/2015 15:42,19.79,36.145,14,508.5
2/14/2015 15:43,19.79,36.2,24,510.5
2/14/2015 15:45,19.79,36.2,24,509
2/14/2015 15:46,19.84,36.145,24,513
2/14/2015 15:47,19.82333333,36.12666667,24,515.3333333
2/14/2015 15:48,19.79,36.2,24,516.5
2/14/2015 15:49,19.79,36.2,24,512.6666667
2/14/2015 15:49,19.79,36.2,24,512
2/14/2015 15:51,19.79,36.2,24,512
2/14/2015 15:52,19.79,36.2,24,504
2/14/2015 15:53,19.79,36.2,24,507.5
2/14/2015 15:53,19.79,36.2,24,505.5
2/14/2015 15:55,19.79,36.16333333,24,509
2/14/2015 15:55,19.89,36.2,24,515.6666667
2/14/2015 15:56,19.89,36.145,32,516
2/14/2015 15:58,19.89,36.09,13,515
2/14/2015 15:59,19.89,36.09,22,513
2/14/2015 16:00,19.89,36.0675,25.5,512.25
2/14/2015 16:01,19.89,36,33.5,515
2/14/2015 16:01,19.945,35.925,23.5,510.5
2/14/2015 16:02,20,35.9,37,500
2/14/2015 16:04,19.92666667,35.9,37,506.6666667
2/14/2015 16:05,20,35.9,37,513
2/14/2015 16:06,20,35.9,37,517
2/14/2015 16:07,20,35.9,19,516.5
2/14/2015 16:08,20,35.79,48,516
2/14/2015 16:08,20,35.79,20,516
2/14/2015 16:09,20,35.79,31,512
2/14/2015 16:11,20,35.745,17.5,511.5
2/14/2015 16:12,20,35.7,13,515
2/14/2015 16:13,20.05,35.745,13,521.5
2/14/2015 16:14,20.06666667,35.76,22,517
2/14/2015 16:14,20.1,35.9,26.5,509
2/14/2015 16:15,20,35.79,40,512
2/14/2015 16:17,20,35.79,40,514.5
2/14/2015 16:18,20,35.79,26.5,515
2/14/2015 16:19,20,35.79,13,522
2/14/2015 16:20,20.06666667,35.86333333,13,519.3333333
2/14/2015 16:21,20,35.745,22,524
2/14/2015 16:21,20.1,35.82666667,32.66666667,518.3333333
2/14/2015 16:23,20,35.7,19,517
2/14/2015 16:24,20.05,35.745,19,513.5
2/14/2015 16:25,20.1,35.79,19,512.5
2/14/2015 16:25,20.1,35.73,19,510
2/14/2015 16:27,20.1,35.745,33.5,509
2/14/2015 16:27,20.1,35.745,25,509
2/14/2015 16:28,20.1,35.79,31,516
2/14/2015 16:30,20.1,35.79,25,516
2/14/2015 16:31,20.05,35.845,26.5,516
2/14/2015 16:32,20,35.79,40,516
2/14/2015 16:33,20.03333333,35.82666667,31,513.3333333
2/14/2015 16:34,20.03333333,35.9,24,512.3333333
2/14/2015 16:34,20,35.9,24,514.75
2/14/2015 16:36,20,35.9,24,518
2/14/2015 16:37,20,35.9,24,516.5
2/14/2015 16:38,20,35.9,24,518
2/14/2015 16:38,20,35.86333333,24,516.6666667
2/14/2015 16:40,20.03333333,35.86333333,24,518
2/14/2015 16:40,20.05,35.845,24,514
2/14/2015 16:41,20,35.79,24,517
2/14/2015 16:43,20.03333333,35.82666667,24,518.3333333
2/14/2015 16:44,20.06666667,35.82666667,24,520
2/14/2015 16:45,20.1,35.79,24,518
2/14/2015 16:46,20.1,35.79,14,510
2/14/2015 16:46,20.06666667,35.76,20.33333333,511.6666667
2/14/2015 16:47,20.03333333,35.73,20.33333333,510.6666667
2/14/2015 16:49,20.1,35.82666667,17.33333333,513.6666667
2/14/2015 16:50,20.1,35.745,24,515
2/14/2015 16:51,20.1,35.79,24,509
2/14/2015 16:52,20.05,35.7,24,514
2/14/2015 16:53,20,35.7,12,517
2/14/2015 16:53,20.1,35.79,6,519
2/14/2015 16:54,20,35.7,6,518
2/14/2015 16:56,20.05,35.745,6,515.5
2/14/2015 16:57,20,35.7,6,515
2/14/2015 16:58,20,35.59,6,514
2/14/2015 16:59,20,35.7,6,513.5
2/14/2015 16:59,20,35.7,17,509
2/14/2015 17:00,20,35.7,10,510
2/14/2015 17:02,20,35.7,11.33333333,513.3333333
2/14/2015 17:03,20,35.7,14,516
2/14/2015 17:04,20,35.7,7,515
2/14/2015 17:05,20,35.7,14,515
2/14/2015 17:06,20,35.7,7,519.5
2/14/2015 17:06,20,35.7,14,518
2/14/2015 17:08,20,35.7,14,514
2/14/2015 17:09,20,35.7,14,515.5
2/14/2015 17:10,20,35.7,14,516.5
2/14/2015 17:10,20,35.66333333,9.333333333,514.3333333
2/14/2015 17:12,20,35.59,14,515
2/14/2015 17:12,20,35.7,7,514.5
2/14/2015 17:13,20,35.7,14,515
2/14/2015 17:15,20,35.7,14,514.5
2/14/2015 17:16,20,35.7,14,515
2/14/2015 17:17,20,35.7,14,519.5
2/14/2015 17:18,20,35.7,7,517
2/14/2015 17:19,20,35.7,14,518
2/14/2015 17:19,20,35.7,7,516
2/14/2015 17:21,20,35.7,14,520
2/14/2015 17:22,20,35.66333333,14,518.6666667
2/14/2015 17:23,20,35.59,14,520
2/14/2015 17:23,20,35.59,14,520
2/14/2015 17:25,20,35.59,14,521.5
2/14/2015 17:25,20,35.59,14,521
2/14/2015 17:26,20,35.59,14,516
2/14/2015 17:28,20,35.59,14,516.5
2/14/2015 17:29,20,35.59,14,521
2/14/2015 17:30,20,35.59,14,522
2/14/2015 17:31,20,35.5,14,519.3333333
2/14/2015 17:31,20,35.5,0,515
2/14/2015 17:32,20,35.5,0,512
2/14/2015 17:34,20,35.5,4.666666667,516.3333333
2/14/2015 17:35,19.945,35.5,0,513
2/14/2015 17:36,20,35.5,0,516
2/14/2015 17:37,20,35.5,7,516.5
2/14/2015 17:38,20,35.5,0,515.3333333
2/14/2015 17:38,20,35.5,0,516
2/14/2015 17:39,20,35.45,7,515
2/14/2015 17:41,20,35.4,4.666666667,523
2/14/2015 17:42,20,35.4,0,521
2/14/2015 17:43,20,35.5,0,519
2/14/2015 17:44,20,35.4,0,517
2/14/2015 17:44,20,35.4,4.666666667,514
2/14/2015 17:45,20,35.4,0,516
2/14/2015 17:47,19.89,35.45,0,518.5
2/14/2015 17:48,19.89,35.5,0,519
2/14/2015 17:49,19.89,35.5,0,516.6666667
2/14/2015 17:50,19.89,35.5,0,516
2/14/2015 17:51,19.89,35.5,0,515
2/14/2015 17:51,19.89,35.5,0,516.5
2/14/2015 17:53,19.92666667,35.4,0,518.6666667
2/14/2015 17:54,19.89,35.45,0,517
2/14/2015 17:55,19.89,35.5,0,518
2/14/2015 17:55,19.89,35.5,0,514.5
2/14/2015 17:57,19.89,35.5,0,516
2/14/2015 17:57,19.89,35.5,0,519
2/14/2015 17:58,19.89,35.5,0,515.5
2/14/2015 18:00,19.89,35.5,0,515.5
2/14/2015 18:01,19.89,35.5,0,511
2/14/2015 18:02,19.89,35.5,0,509
2/14/2015 18:03,19.84,35.5,0,513.5
2/14/2015 18:04,19.89,35.5,0,515
2/14/2015 18:04,19.79,35.5,0,515
2/14/2015 18:06,19.89,35.5,0,514
2/14/2015 18:07,19.84,35.45,0,520
2/14/2015 18:08,19.89,35.5,0,517.3333333
2/14/2015 18:08,19.84,35.5,0,513.5
2/14/2015 18:10,19.89,35.5,0,514.5
2/14/2015 18:10,19.89,35.5,0,522
2/14/2015 18:11,19.79,35.5,0,523
2/14/2015 18:13,19.84,35.45,0,522.5
2/14/2015 18:14,19.79,35.5,0,515
2/14/2015 18:15,19.79,35.5,0,517
2/14/2015 18:16,19.79,35.5,0,515
2/14/2015 18:16,19.79,35.5,0,513.5
2/14/2015 18:17,19.79,35.5,0,520
2/14/2015 18:19,19.79,35.5,0,517
2/14/2015 18:20,19.79,35.5,0,513
2/14/2015 18:21,19.79,35.5,0,517.5
2/14/2015 18:22,19.79,35.5,0,520
2/14/2015 18:23,19.84,35.5,0,519.5
2/14/2015 18:23,19.89,35.5,0,522
2/14/2015 18:24,19.79,35.4,0,518.5
2/14/2015 18:26,19.79,35.4,0,519.5
2/14/2015 18:27,19.84,35.45,0,517
2/14/2015 18:28,19.85666667,35.46666667,0,522.75
2/14/2015 18:29,19.89,35.5,0,523
2/14/2015 18:29,19.79,35.4,0,523
2/14/2015 18:30,19.89,35.5,0,526
2/14/2015 18:32,19.89,35.5,0,526.6666667
2/14/2015 18:33,19.89,35.45,0,524.5
2/14/2015 18:34,19.84,35.4,0,521
2/14/2015 18:35,19.85666667,35.4,0,524
2/14/2015 18:36,19.84,35.4,0,523
2/14/2015 18:36,19.89,35.45,0,522.5
2/14/2015 18:38,19.79,35.4,0,512
2/14/2015 18:39,19.89,35.5,0,521
2/14/2015 18:40,19.79,35.4,0,521
2/14/2015 18:40,19.84,35.45,0,518.5
2/14/2015 18:42,19.79,35.4,0,517
2/14/2015 18:42,19.89,35.46666667,0,519.6666667
2/14/2015 18:43,19.89,35.5,0,519
2/14/2015 18:45,19.89,35.45,0,519
2/14/2015 18:46,19.82333333,35.4,0,516.3333333
2/14/2015 18:47,19.84,35.45,0,519
2/14/2015 18:48,19.84,35.45,0,519
2/14/2015 18:49,19.89,35.4,0,522
2/14/2015 18:49,19.84,35.4,0,521.5
2/14/2015 18:51,19.865,35.4,0,515.25
2/14/2015 18:52,19.89,35.4,0,521
2/14/2015 18:53,19.84,35.4,0,520
2/14/2015 18:53,19.84,35.4,0,523.5
2/14/2015 18:55,19.89,35.4,0,523
2/14/2015 18:55,19.79,35.4,0,525
2/14/2015 18:56,19.84,35.4,0,524
2/14/2015 18:58,19.89,35.4,0,520.5
2/14/2015 18:59,19.89,35.45,0,522.5
2/14/2015 19:00,19.84,35.45,0,524.5
2/14/2015 19:01,19.89,35.4,0,522
2/14/2015 19:01,19.84,35.4,0,524.5
2/14/2015 19:02,19.89,35.4,0,520.5
2/14/2015 19:04,19.84,35.345,0,522.5
2/14/2015 19:05,19.85666667,35.4,0,521.6666667
2/14/2015 19:06,19.79,35.4,0,522
2/14/2015 19:07,19.84,35.45,0,523
2/14/2015 19:08,19.89,35.45,0,523.5
2/14/2015 19:08,19.89,35.4,0,525
2/14/2015 19:09,19.84,35.4,0,523.5
2/14/2015 19:11,19.89,35.4,0,518
2/14/2015 19:12,19.85666667,35.4,0,520.6666667
2/14/2015 19:13,19.79,35.4,0,523
2/14/2015 19:14,19.89,35.45,0,521.5
2/14/2015 19:14,19.79,35.4,0,520
2/14/2015 19:15,19.79,35.45,0,515
2/14/2015 19:17,19.79,35.45,0,519.5
2/14/2015 19:18,19.79,35.4,0,521.5
2/14/2015 19:19,19.79,35.4,0,524
2/14/2015 19:20,19.79,35.4,0,528
2/14/2015 19:21,19.79,35.5,0,527.5
2/14/2015 19:21,19.79,35.45,0,529
2/14/2015 19:23,19.79,35.4,0,532
2/14/2015 19:24,19.79,35.4,0,532
2/14/2015 19:25,19.84,35.45,0,525.3333333
2/14/2015 19:25,19.79,35.4,0,524
2/14/2015 19:27,19.79,35.4,0,524
2/14/2015 19:27,19.84,35.45,0,521.5
2/14/2015 19:28,19.82333333,35.43333333,0,522.3333333
2/14/2015 19:30,19.79,35.4,0,519
2/14/2015 19:31,19.84,35.45,0,526
2/14/2015 19:32,19.89,35.4,0,525.5
2/14/2015 19:33,19.89,35.5,0,522
2/14/2015 19:34,19.84,35.45,0,526
2/14/2015 19:34,19.84,35.45,0,521.5
2/14/2015 19:36,19.85666667,35.46666667,0,521.3333333
2/14/2015 19:37,19.89,35.4,0,521
2/14/2015 19:38,19.85666667,35.4,0,519.3333333
2/14/2015 19:38,19.84,35.345,0,524.5
2/14/2015 19:40,19.85666667,35.4,0,524.3333333
2/14/2015 19:40,19.89,35.4,0,522
2/14/2015 19:41,19.84,35.345,0,520.5
2/14/2015 19:43,19.89,35.4,0,518
2/14/2015 19:44,19.82333333,35.4,0,519
2/14/2015 19:45,19.84,35.4,0,523
2/14/2015 19:46,19.82333333,35.4,0,521.6666667
2/14/2015 19:46,19.79,35.4,0,523.3333333
2/14/2015 19:47,19.82333333,35.4,0,521.3333333
2/14/2015 19:49,19.89,35.4,0,526
2/14/2015 19:50,19.89,35.4,0,526
2/14/2015 19:51,19.89,35.4,0,519
2/14/2015 19:52,19.89,35.4,0,518.5
2/14/2015 19:53,19.89,35.4,0,518
2/14/2015 19:53,19.89,35.4,0,515
2/14/2015 19:54,19.89,35.4,0,515
2/14/2015 19:56,19.89,35.4,0,512.5
2/14/2015 19:57,19.89,35.4,0,512.5
2/14/2015 19:58,19.84,35.345,0,506
2/14/2015 19:59,19.79,35.345,0,508
2/14/2015 19:59,19.89,35.4,0,512
2/14/2015 20:00,19.79,35.4,0,518
2/14/2015 20:02,19.79,35.4,0,518.25
2/14/2015 20:03,19.79,35.4,0,512
2/14/2015 20:04,19.79,35.4,0,512
2/14/2015 20:05,19.84,35.345,0,510.5
2/14/2015 20:06,19.79,35.4,0,512
2/14/2015 20:06,19.79,35.345,0,512
2/14/2015 20:08,19.79,35.4,0,509
2/14/2015 20:09,19.79,35.425,0,517
2/14/2015 20:10,19.79,35.5,0,524
2/14/2015 20:10,19.79,35.5,0,524
2/14/2015 20:12,19.79,35.4,0,523.3333333
2/14/2015 20:12,19.79,35.4,0,523
2/14/2015 20:13,19.84,35.4,0,519
2/14/2015 20:15,19.79,35.29,0,519
2/14/2015 20:16,19.79,35.29,0,521
2/14/2015 20:17,19.84,35.345,0,524
2/14/2015 20:18,19.79,35.345,0,519
2/14/2015 20:19,19.84,35.345,0,525
2/14/2015 20:19,19.84,35.3725,0,523.25
2/14/2015 20:21,19.79,35.4,0,527
2/14/2015 20:22,19.84,35.4,0,531
2/14/2015 20:23,19.84,35.4,0,527.5
2/14/2015 20:23,19.89,35.4,0,529
2/14/2015 20:25,19.89,35.4,0,528.5
2/14/2015 20:25,19.89,35.4,0,532
2/14/2015 20:26,19.89,35.4,0,527
2/14/2015 20:28,19.85666667,35.36333333,0,525.3333333
2/14/2015 20:29,19.89,35.4,0,529
2/14/2015 20:30,19.89,35.4,0,529
2/14/2015 20:31,19.89,35.4,0,531
2/14/2015 20:31,19.89,35.4,0,530.5
2/14/2015 20:32,19.89,35.4,0,529
2/14/2015 20:34,19.89,35.4,0,529.3333333
2/14/2015 20:35,19.89,35.4,0,525
2/14/2015 20:36,19.89,35.4,0,531.6666667
2/14/2015 20:37,19.89,35.4,0,528
2/14/2015 20:38,19.89,35.4,0,528
2/14/2015 20:38,19.89,35.4,0,529
2/14/2015 20:39,19.89,35.4,0,530
2/14/2015 20:41,19.89,35.4,0,527
2/14/2015 20:42,19.89,35.4,0,526.6666667
2/14/2015 20:43,19.89,35.4,0,533
2/14/2015 20:44,19.89,35.4,0,533
2/14/2015 20:44,19.89,35.4,0,535
2/14/2015 20:45,19.89,35.4,0,533
2/14/2015 20:47,19.89,35.4,0,533.5
2/14/2015 20:48,19.89,35.4,0,534.5
2/14/2015 20:49,19.89,35.4,0,532
2/14/2015 20:50,19.89,35.4,0,531.3333333
2/14/2015 20:51,19.89,35.4,0,529
2/14/2015 20:51,19.89,35.4,0,533
2/14/2015 20:53,19.89,35.45,0,531
2/14/2015 20:54,19.84,35.45,0,525
2/14/2015 20:55,19.85666667,35.46666667,0,528.3333333
2/14/2015 20:55,19.89,35.5,0,525
2/14/2015 20:57,19.84,35.45,0,525
2/14/2015 20:57,19.89,35.43333333,0,526.3333333
2/14/2015 20:58,19.89,35.4,0,534
2/14/2015 21:00,19.89,35.4,0,534.25
2/14/2015 21:01,19.89,35.4,0,533
2/14/2015 21:02,19.89,35.4,0,532
2/14/2015 21:03,19.89,35.4,0,534.5
2/14/2015 21:04,19.89,35.345,0,540
2/14/2015 21:04,19.89,35.29,0,536
2/14/2015 21:06,19.945,35.29,0,533.5
2/14/2015 21:07,19.89,35.29,0,529.5
2/14/2015 21:08,19.945,35.29,0,530
2/14/2015 21:08,20,35.29,0,532
2/14/2015 21:10,20,35.26,0,534.3333333
2/14/2015 21:10,20,35.245,0,533.5
2/14/2015 21:11,19.945,35.29,0,536
2/14/2015 21:13,19.945,35.2,0,538
2/14/2015 21:14,20,35.2,0,534
2/14/2015 21:15,20,35.2,0,538
2/14/2015 21:16,20,35.2,0,533
2/14/2015 21:16,20,35.2,0,532.5
2/14/2015 21:17,20,35.2,0,532.6666667
2/14/2015 21:19,20,35.2,0,529
2/14/2015 21:20,20,35.2,0,531
2/14/2015 21:21,20,35.145,0,534.5
2/14/2015 21:22,20,35.145,0,532.5
2/14/2015 21:23,20,35.09,0,532.5
2/14/2015 21:23,20,35.145,0,533.5
2/14/2015 21:24,20,35.09,0,539
2/14/2015 21:26,20,35.2,0,537.3333333
2/14/2015 21:27,20,35.2,0,533
2/14/2015 21:28,20,35.145,0,533.5
2/14/2015 21:29,20,35.09,0,533
2/14/2015 21:29,20,35.09,0,535
2/14/2015 21:30,19.89,35.145,0,533
2/14/2015 21:32,19.89,35.2,0,534
2/14/2015 21:33,19.89,35.29,0,533.5
2/14/2015 21:34,19.89,35.2,0,532
2/14/2015 21:35,19.89,35.2,0,534
2/14/2015 21:36,19.89,35.2,0,531
2/14/2015 21:36,19.89,35.2,0,526.5
2/14/2015 21:38,19.89,35.2,0,532.25
2/14/2015 21:39,19.89,35.2,0,524
2/14/2015 21:40,19.79,35.2225,0,527.75
2/14/2015 21:40,19.79,35.26,0,528.6666667
2/14/2015 21:42,19.89,35.2,0,529
2/14/2015 21:42,19.82333333,35.23,0,530.6666667
2/14/2015 21:43,19.79,35.145,0,528
2/14/2015 21:45,19.84,35.145,0,531.5
2/14/2015 21:46,19.79,35.145,0,531.25
2/14/2015 21:47,19.79,35.2,0,530.75
2/14/2015 21:48,19.79,35.2,0,527
2/14/2015 21:49,19.79,35.2,0,524.5
2/14/2015 21:49,19.85666667,35.16333333,0,532.3333333
2/14/2015 21:51,19.89,35.2,0,536.5
2/14/2015 21:52,19.89,35.2,0,535
2/14/2015 21:53,19.89,35.2,0,534
2/14/2015 21:53,19.84,35.2,0,532
2/14/2015 21:55,19.84,35.2,0,534
2/14/2015 21:55,19.84,35.345,0,537
2/14/2015 21:56,19.79,35.4,0,531
2/14/2015 21:58,19.79,35.29,0,534.5
2/14/2015 21:59,19.89,35.4,0,532
2/14/2015 22:00,19.865,35.4,0,535
2/14/2015 22:01,19.79,35.45,0,537
2/14/2015 22:01,19.79,35.5,0,535
2/14/2015 22:02,19.79,35.5,0,533
2/14/2015 22:04,19.79,35.53,0,534.6666667
2/14/2015 22:05,19.79,35.69,0,535
2/14/2015 22:06,19.79,35.845,0,532
2/14/2015 22:07,19.79,35.645,0,534
2/14/2015 22:08,19.79,35.7,0,534
2/14/2015 22:08,19.89,35.745,0,530.5
2/14/2015 22:09,19.89,35.7,0,523
